2019-12-05 10:05:43,78
2019-12-05 10:05:48,78
2019-12-05 10:05:53,78
2019-12-05 10:05:59,78
2019-12-05 10:06:04,78
2019-12-05 10:06:09,72.0
2019-12-05 10:06:15,72.0
2019-12-05 10:06:20,72.0
2019-12-05 10:06:25,72.0
2019-12-05 10:06:30,72.0
2019-12-05 10:06:36,72.0
2019-12-05 10:06:41,72.0
2019-12-05 10:06:46,72.0
2019-12-05 10:06:52,72.0
2019-12-05 10:06:57,72.0
2019-12-05 10:07:02,72.0
2019-12-05 10:07:08,72.0
2019-12-05 10:07:13,72.0
2019-12-05 10:07:18,72.0
2019-12-05 10:07:24,72.0
2019-12-05 10:07:29,72.0
2019-12-05 10:07:34,72.0
2019-12-05 10:07:40,72.0
2019-12-05 10:07:45,72.0
2019-12-05 10:07:50,72.0
2019-12-05 10:07:56,72.0
2019-12-05 10:08:01,72.0
2019-12-05 10:08:06,72.0
2019-12-05 10:08:12,72.0
2019-12-05 10:08:17,72.0
2019-12-05 10:08:22,72.0
2019-12-05 10:08:28,72.0
2019-12-05 10:08:33,72.0
2019-12-05 10:08:38,72.0
2019-12-05 10:08:44,72.0
2019-12-05 10:08:49,72.0
2019-12-05 10:08:54,72.0
2019-12-05 10:09:00,72.0
2019-12-05 10:09:05,72.0
2019-12-05 10:09:10,72.0
2019-12-05 10:09:15,72.0
2019-12-05 10:09:21,72.0
2019-12-05 10:09:26,72.0
2019-12-05 10:09:31,72.0
2019-12-05 10:09:37,72.0
2019-12-05 10:09:42,72.0
2019-12-05 10:09:47,72.0
2019-12-05 10:09:53,72.0
2019-12-05 10:09:58,72.0
2019-12-05 10:10:03,72.0
2019-12-05 10:10:09,72.0
2019-12-05 10:10:14,72.0
2019-12-05 10:10:19,72.0
2019-12-05 10:10:25,72.0
2019-12-05 10:10:30,72.0
2019-12-05 10:10:35,72.0
2019-12-05 10:10:41,72.0
2019-12-05 10:10:46,72.0
2019-12-05 10:10:51,72.0
2019-12-05 10:10:57,72.0
2019-12-05 10:11:02,72.0
2019-12-05 10:11:07,72.0
2019-12-05 10:11:13,72.0
2019-12-05 10:11:18,72.0
2019-12-05 10:11:23,72.0
2019-12-05 10:11:29,72.0
2019-12-05 10:11:34,72.0
2019-12-05 10:11:39,72.0
2019-12-05 10:11:45,72.0
2019-12-05 10:11:50,72.0
2019-12-05 10:11:55,72.0
2019-12-05 10:12:01,72.0
2019-12-05 10:12:06,72.0
2019-12-05 10:12:11,72.0
2019-12-05 10:12:17,72.0
2019-12-05 10:12:22,72.0
2019-12-05 10:12:27,72.0
2019-12-05 10:12:33,72.0
2019-12-05 10:12:38,72.0
2019-12-05 10:12:43,72.0
2019-12-05 10:12:48,72.0
2019-12-05 10:12:54,72.0
2019-12-05 10:12:59,72.0
2019-12-05 10:13:04,72.0
2019-12-05 10:13:10,72.0
2019-12-05 10:13:15,72.0
2019-12-05 10:13:20,72.0
2019-12-05 10:13:26,72.0
2019-12-05 10:13:31,72.0
2019-12-05 10:13:36,72.0
2019-12-05 10:13:42,72.0
2019-12-05 10:13:47,72.0
2019-12-05 10:13:52,72.0
2019-12-05 10:13:58,72.0
2019-12-05 10:14:03,72.0
2019-12-05 10:14:08,72.0
2019-12-05 10:14:14,72.0
2019-12-05 10:14:19,72.0
2019-12-05 10:14:24,72.0
2019-12-05 10:14:30,72.0
2019-12-05 10:14:35,72.0
2019-12-05 10:14:40,72.0
2019-12-05 10:14:46,72.0
2019-12-05 10:14:51,72.0
2019-12-05 10:14:56,72.0
2019-12-05 10:15:02,72.0
2019-12-05 10:15:07,72.0
2019-12-05 10:15:12,72.0
2019-12-05 10:15:18,72.0
2019-12-05 10:15:23,72.0
2019-12-05 10:15:28,72.0
2019-12-05 10:15:34,72.0
2019-12-05 10:15:39,72.0
2019-12-05 10:15:44,72.0
2019-12-05 10:15:50,72.0
2019-12-05 10:15:55,72.0
2019-12-05 10:16:00,72.0
2019-12-05 10:16:05,72.0
2019-12-05 10:16:11,72.0
2019-12-05 10:16:16,72.0
2019-12-05 10:16:21,72.0
2019-12-05 10:16:27,72.0
2019-12-05 10:16:32,72.0
2019-12-05 10:16:37,72.0
2019-12-05 10:16:43,72.0
2019-12-05 10:16:48,72.0
2019-12-05 10:16:54,72.0
2019-12-05 10:16:59,72.0
2019-12-05 10:17:04,72.0
2019-12-05 10:17:09,72.0
2019-12-05 10:17:15,72.0
2019-12-05 10:17:20,72.0
2019-12-05 10:17:25,72.0
2019-12-05 10:17:31,72.0
2019-12-05 10:17:36,72.0
2019-12-05 10:17:41,72.0
2019-12-05 10:17:47,72.0
