2019-12-05 10:05:42,10.08
2019-12-05 10:05:48,10.08
2019-12-05 10:05:53,10.05
2019-12-05 10:05:58,10.05
2019-12-05 10:06:04,10.05
2019-12-05 10:06:09,10.05
2019-12-05 10:06:14,10.08
2019-12-05 10:06:20,10.08
2019-12-05 10:06:25,10.02
2019-12-05 10:06:30,10.12
2019-12-05 10:06:36,10.05
2019-12-05 10:06:41,10.12
2019-12-05 10:06:46,10.05
2019-12-05 10:06:52,10.02
2019-12-05 10:06:57,10.02
2019-12-05 10:07:02,9.98
2019-12-05 10:07:08,10.02
2019-12-05 10:07:13,10.05
2019-12-05 10:07:18,9.98
2019-12-05 10:07:24,10.02
2019-12-05 10:07:29,9.88
2019-12-05 10:07:34,9.95
2019-12-05 10:07:39,9.98
2019-12-05 10:07:45,10.05
2019-12-05 10:07:50,10.02
2019-12-05 10:07:55,10.02
2019-12-05 10:08:01,10.25
2019-12-05 10:08:06,10.08
2019-12-05 10:08:11,10.15
2019-12-05 10:08:17,10.19
2019-12-05 10:08:22,10.19
2019-12-05 10:08:27,10.29
2019-12-05 10:08:33,10.35
2019-12-05 10:08:38,10.39
2019-12-05 10:08:43,10.39
2019-12-05 10:08:49,10.42
2019-12-05 10:08:54,10.59
2019-12-05 10:08:59,10.66
2019-12-05 10:09:05,10.76
2019-12-05 10:09:10,10.86
2019-12-05 10:09:15,10.9
2019-12-05 10:09:21,11.0
2019-12-05 10:09:26,11.13
2019-12-05 10:09:31,11.2
2019-12-05 10:09:37,11.3
2019-12-05 10:09:42,11.4
2019-12-05 10:09:47,11.44
2019-12-05 10:09:53,11.5
2019-12-05 10:09:58,11.6
2019-12-05 10:10:03,11.74
2019-12-05 10:10:09,11.87
2019-12-05 10:10:14,11.87
2019-12-05 10:10:19,11.94
2019-12-05 10:10:24,12.01
2019-12-05 10:10:30,12.11
2019-12-05 10:10:35,12.18
2019-12-05 10:10:40,12.21
2019-12-05 10:10:46,12.38
2019-12-05 10:10:51,12.45
2019-12-05 10:10:56,12.52
2019-12-05 10:11:02,12.65
2019-12-05 10:11:07,12.72
2019-12-05 10:11:12,12.85
2019-12-05 10:11:18,12.85
2019-12-05 10:11:23,12.99
2019-12-05 10:11:28,13.06
2019-12-05 10:11:34,13.16
2019-12-05 10:11:39,13.26
2019-12-05 10:11:44,13.29
2019-12-05 10:11:50,13.36
2019-12-05 10:11:55,13.43
2019-12-05 10:12:00,13.5
2019-12-05 10:12:06,13.63
2019-12-05 10:12:11,13.66
2019-12-05 10:12:16,13.66
2019-12-05 10:12:22,13.8
2019-12-05 10:12:27,13.87
2019-12-05 10:12:32,14.04
2019-12-05 10:12:38,14.14
2019-12-05 10:12:43,14.1
2019-12-05 10:12:48,14.21
2019-12-05 10:12:54,14.34
2019-12-05 10:12:59,14.34
2019-12-05 10:13:04,14.44
2019-12-05 10:13:10,14.51
2019-12-05 10:13:15,14.61
2019-12-05 10:13:20,14.64
2019-12-05 10:13:26,14.75
2019-12-05 10:13:31,14.78
2019-12-05 10:13:36,14.92
2019-12-05 10:13:42,15.02
2019-12-05 10:13:47,15.12
2019-12-05 10:13:52,15.12
2019-12-05 10:13:57,15.22
2019-12-05 10:14:03,15.29
2019-12-05 10:14:08,15.42
2019-12-05 10:14:13,15.59
2019-12-05 10:14:19,15.49
2019-12-05 10:14:24,15.52
2019-12-05 10:14:29,15.59
2019-12-05 10:14:35,15.76
2019-12-05 10:14:40,15.9
2019-12-05 10:14:45,15.96
2019-12-05 10:14:51,16.03
2019-12-05 10:14:56,16.03
2019-12-05 10:15:01,16.06
2019-12-05 10:15:07,16.1
2019-12-05 10:15:12,16.27
2019-12-05 10:15:17,16.34
2019-12-05 10:15:23,16.37
2019-12-05 10:15:28,16.47
2019-12-05 10:15:33,16.54
2019-12-05 10:15:39,16.57
2019-12-05 10:15:44,16.67
2019-12-05 10:15:49,16.71
2019-12-05 10:15:55,16.84
2019-12-05 10:16:00,16.98
2019-12-05 10:16:05,17.01
2019-12-05 10:16:11,16.98
2019-12-05 10:16:16,17.21
2019-12-05 10:16:21,17.21
2019-12-05 10:16:27,17.25
2019-12-05 10:16:32,17.35
2019-12-05 10:16:37,17.42
2019-12-05 10:16:43,17.55
2019-12-05 10:16:48,17.59
2019-12-05 10:16:53,17.62
2019-12-05 10:16:59,17.69
2019-12-05 10:17:04,17.79
2019-12-05 10:17:09,17.79
2019-12-05 10:17:15,17.89
2019-12-05 10:17:20,17.93
2019-12-05 10:17:25,18.06
2019-12-05 10:17:31,18.13
2019-12-05 10:17:36,18.16
2019-12-05 10:17:41,18.26
2019-12-05 10:17:47,18.3
2019-12-05 10:17:52,18.36
2019-12-05 10:17:57,18.43
2019-12-05 10:18:03,18.53
2019-12-05 10:18:08,18.6
2019-12-05 10:18:14,18.7
2019-12-05 10:18:19,18.74
2019-12-05 10:18:24,18.84
2019-12-05 10:18:29,18.91
2019-12-05 10:18:35,18.97
2019-12-05 10:18:40,19.04
2019-12-05 10:18:45,19.08
2019-12-05 10:18:51,19.18
2019-12-05 10:18:56,19.21
2019-12-05 10:19:01,19.28
2019-12-05 10:19:07,19.41
2019-12-05 10:19:12,19.41
2019-12-05 10:19:17,19.48
2019-12-05 10:19:23,19.55
2019-12-05 10:19:28,19.58
2019-12-05 10:19:34,19.65
2019-12-05 10:19:39,19.75
2019-12-05 10:19:44,19.79
2019-12-05 10:19:50,19.89
2019-12-05 10:19:55,19.99
2019-12-05 10:20:00,20.06
2019-12-05 10:20:06,20.06
