2019-12-05 10:05:48,8.81
2019-12-05 10:05:53,8.71
2019-12-05 10:05:59,8.85
2019-12-05 10:06:04,8.85
2019-12-05 10:06:09,8.71
2019-12-05 10:06:14,8.85
2019-12-05 10:06:20,8.81
2019-12-05 10:06:25,8.85
2019-12-05 10:06:30,8.78
2019-12-05 10:06:36,8.78
2019-12-05 10:06:41,8.85
2019-12-05 10:06:46,8.81
2019-12-05 10:06:52,8.88
2019-12-05 10:06:57,8.81
2019-12-05 10:07:02,8.85
2019-12-05 10:07:08,8.88
2019-12-05 10:07:13,8.88
2019-12-05 10:07:18,8.85
2019-12-05 10:07:24,8.85
2019-12-05 10:07:29,8.85
2019-12-05 10:07:34,8.88
2019-12-05 10:07:40,8.81
2019-12-05 10:07:45,8.92
2019-12-05 10:07:50,8.81
2019-12-05 10:07:56,8.88
2019-12-05 10:08:01,8.92
2019-12-05 10:08:06,8.81
2019-12-05 10:08:12,8.88
2019-12-05 10:08:17,8.85
2019-12-05 10:08:22,8.85
2019-12-05 10:08:28,8.92
2019-12-05 10:08:33,8.92
2019-12-05 10:08:38,8.92
2019-12-05 10:08:44,8.88
2019-12-05 10:08:49,8.95
2019-12-05 10:08:54,8.88
2019-12-05 10:09:00,8.95
2019-12-05 10:09:05,8.88
2019-12-05 10:09:10,8.92
2019-12-05 10:09:15,8.88
2019-12-05 10:09:21,8.98
2019-12-05 10:09:26,8.92
2019-12-05 10:09:31,8.81
2019-12-05 10:09:37,8.92
2019-12-05 10:09:42,8.88
2019-12-05 10:09:47,8.95
2019-12-05 10:09:53,8.88
2019-12-05 10:09:58,8.88
2019-12-05 10:10:03,8.88
2019-12-05 10:10:09,8.92
2019-12-05 10:10:14,8.92
2019-12-05 10:10:19,8.92
2019-12-05 10:10:25,8.95
2019-12-05 10:10:30,8.92
2019-12-05 10:10:35,8.98
2019-12-05 10:10:41,8.98
2019-12-05 10:10:46,8.92
2019-12-05 10:10:51,8.98
2019-12-05 10:10:57,8.98
2019-12-05 10:11:02,8.98
2019-12-05 10:11:07,8.92
2019-12-05 10:11:13,8.92
2019-12-05 10:11:18,8.98
2019-12-05 10:11:23,8.92
2019-12-05 10:11:29,8.98
2019-12-05 10:11:34,8.95
2019-12-05 10:11:39,8.95
2019-12-05 10:11:45,8.95
2019-12-05 10:11:50,8.92
2019-12-05 10:11:55,9.02
2019-12-05 10:12:01,8.98
2019-12-05 10:12:06,9.02
2019-12-05 10:12:11,8.98
2019-12-05 10:12:17,9.02
2019-12-05 10:12:22,8.92
2019-12-05 10:12:27,8.95
2019-12-05 10:12:32,8.98
2019-12-05 10:12:38,8.98
2019-12-05 10:12:43,8.95
2019-12-05 10:12:48,9.02
2019-12-05 10:12:54,8.95
2019-12-05 10:12:59,8.95
2019-12-05 10:13:04,8.98
2019-12-05 10:13:10,8.98
2019-12-05 10:13:15,9.02
2019-12-05 10:13:20,9.02
2019-12-05 10:13:26,8.95
2019-12-05 10:13:31,8.98
2019-12-05 10:13:36,8.98
2019-12-05 10:13:42,8.95
2019-12-05 10:13:47,8.98
2019-12-05 10:13:52,9.02
2019-12-05 10:13:58,9.02
2019-12-05 10:14:03,9.02
2019-12-05 10:14:08,9.02
2019-12-05 10:14:14,9.02
2019-12-05 10:14:19,9.02
2019-12-05 10:14:24,9.02
2019-12-05 10:14:30,9.02
2019-12-05 10:14:35,8.98
2019-12-05 10:14:40,9.05
